click_id,date,order,country,session ID,page 1 (main category),page 2 (clothing model),colour,location,model photography,page,price,Clicked
13533,2024-04-07,6,29,1959,3.0,C1,4,1,2,1,30.0,1
13534,2024-04-07,1,29,1960,2.0,B10,2,4,1,1,52.0,0
13535,2024-04-07,2,29,1960,2.0,B13,12,5,2,1,46.0,0
13536,2024-04-07,3,29,1960,2.0,B17,6,6,2,1,31.0,0
13537,2024-04-07,4,29,1960,2.0,B21,12,1,1,2,56.0,1
13538,2024-04-07,5,29,1960,2.0,B31,9,5,1,2,54.0,0
13539,2024-04-07,6,29,1960,2.0,B31,9,5,1,2,48.0,0
13540,2024-04-07,1,29,1961,2.0,B33,6,5,2,2,45.0,0
13541,2024-04-07,2,29,1961,2.0,B4,10,2,1,1,39.0,1
13542,2024-04-07,3,29,1961,2.0,B12,2,4,1,1,36.0,1
13543,2024-04-07,4,29,1961,2.0,B17,6,6,2,1,38.0,0
13544,2024-04-07,5,29,1961,2.0,B14,2,5,1,1,60.0,0
13545,2024-04-07,1,29,1962,1.0,A6,3,2,1,1,42.0,0
13546,2024-04-07,2,29,1962,1.0,A6,3,2,1,1,51.0,0
13547,2024-04-07,3,29,1962,1.0,A3,3,1,1,1,53.0,0
13548,2024-04-07,4,29,1962,1.0,A3,3,1,1,1,45.0,1
13549,2024-04-07,5,29,1962,1.0,A8,3,3,1,1,47.0,0
13550,2024-04-07,6,29,1962,1.0,A15,14,5,2,1,41.0,0
13551,2024-04-07,7,29,1962,1.0,A16,1,6,1,1,34.0,0
13552,2024-04-07,8,29,1962,2.0,B4,10,2,1,1,45.0,0
13553,2024-04-07,9,29,1962,2.0,B2,3,1,2,1,43.0,0
13554,2024-04-07,10,29,1962,2.0,B10,2,4,1,1,54.0,0
13555,2024-04-07,11,29,1962,3.0,C14,9,5,1,1,48.0,0
13556,2024-04-07,12,29,1962,3.0,,9,5,1,1,23.0,0
13557,2024-04-07,1,29,1963,3.0,C11,7,4,1,1,36.0,0
13558,2024-04-07,2,29,1963,3.0,C30,2,4,2,2,36.0,0
13559,2024-04-07,3,29,1963,3.0,,9,6,1,2,42.0,0
13560,2024-04-07,4,29,1963,4.0,P16,7,6,1,1,26.0,1
13561,2024-04-07,1,29,1964,2.0,B1,4,1,1,1,55.0,0
13562,2024-04-07,2,29,1964,2.0,B24,11,2,1,2,46.0,0
13563,2024-04-07,3,29,1964,1.0,A4,3,2,2,1,37.0,1
13564,2024-04-07,1,29,1965,2.0,B11,2,4,1,1,47.0,1
13565,2024-04-07,2,29,1965,2.0,B10,2,4,1,1,51.0,1
13566,2024-04-07,3,29,1965,2.0,B9,1,3,1,1,45.0,0
13567,2024-04-07,4,29,1965,2.0,B29,2,4,1,2,55.0,0
13568,2024-04-07,5,29,1965,3.0,C53,14,6,1,3,50.0,0
13569,2024-04-07,6,29,1965,2.0,B34,2,6,1,2,46.0,1
13570,2024-04-07,7,29,1965,1.0,A15,14,5,2,1,42.0,0
13571,2024-04-07,8,29,1965,1.0,A37,2,1,1,3,39.0,0
13572,2024-04-07,1,29,1966,1.0,A15,14,5,2,1,46.0,1
13573,2024-04-07,1,29,1967,2.0,B10,2,4,1,1,52.0,0
13574,2024-04-07,2,29,1967,2.0,B1,4,1,1,1,58.0,0
13575,2024-04-07,3,29,1967,2.0,B1,4,1,1,1,50.0,1
13576,2024-04-07,4,29,1967,2.0,B6,2,2,1,1,47.0,1
13577,2024-04-07,5,29,1967,4.0,P3,2,1,1,1,43.0,1
13578,2024-04-07,6,29,1967,4.0,P17,2,6,2,1,40.0,1
13579,2024-04-07,1,29,1968,1.0,A4,3,2,2,1,44.0,0
13580,2024-04-07,2,29,1968,1.0,A15,14,5,2,1,37.0,1
13581,2024-04-07,3,29,1968,1.0,A29,2,4,1,2,51.0,1
13582,2024-04-07,4,29,1968,1.0,A26,2,3,1,2,41.0,1
13583,2024-04-07,5,29,1968,1.0,A27,3,3,1,2,43.0,1
13584,2024-04-07,6,29,1968,2.0,B4,10,2,1,1,47.0,0
13585,2024-04-07,7,29,1968,2.0,B10,2,4,1,1,58.0,1
13586,2024-04-07,8,29,1968,2.0,B11,2,4,1,1,36.0,0
13587,2024-04-07,9,29,1968,2.0,B27,2,3,1,2,45.0,0
13588,2024-04-07,10,29,1968,3.0,C21,14,1,1,2,51.0,0
13589,2024-04-07,11,29,1968,3.0,C26,14,3,1,2,42.0,1
13590,2024-04-07,12,29,1968,3.0,C25,2,3,1,2,25.0,1
13591,2024-04-07,13,29,1968,3.0,C36,14,6,1,2,53.0,0
13592,2024-04-07,14,29,1968,3.0,C49,4,5,2,3,48.0,0
13593,2024-04-07,15,29,1968,4.0,P37,2,1,1,3,51.0,0
13594,2024-04-07,16,29,1968,4.0,P59,2,2,2,4,36.0,0
13595,2024-04-07,1,29,1969,3.0,C52,2,6,1,3,48.0,0
13596,2024-04-07,2,29,1969,3.0,C59,5,2,2,4,48.0,0
13597,2024-04-07,3,29,1969,1.0,A34,2,6,1,2,40.0,0
13598,2024-04-07,1,29,1970,2.0,B1,4,1,1,1,48.0,0
13599,2024-04-07,2,29,1970,2.0,B10,2,4,1,1,55.0,0
13600,2024-04-07,3,29,1970,2.0,B11,2,4,1,1,42.0,0
13601,2024-04-07,4,29,1970,2.0,B12,2,4,1,1,39.0,1
13602,2024-04-07,5,29,1970,2.0,B17,6,6,2,1,48.0,1
13603,2024-04-07,6,29,1970,2.0,B14,2,5,1,1,57.0,0
13604,2024-04-07,7,29,1970,2.0,,9,5,1,1,43.0,0
13605,2024-04-07,8,29,1970,2.0,B16,12,6,1,1,45.0,0
13606,2024-04-07,9,29,1970,2.0,B24,11,2,1,2,52.0,0
13607,2024-04-07,10,29,1970,2.0,B24,11,2,1,2,44.0,1
13608,2024-04-07,11,29,1970,2.0,B26,13,3,1,2,59.0,0
13609,2024-04-07,12,29,1970,2.0,B29,2,4,1,2,59.0,0
13610,2024-04-07,13,29,1970,2.0,,9,5,1,2,55.0,0
13611,2024-04-07,14,29,1970,2.0,B32,6,5,1,2,30.0,0
13612,2024-04-07,15,29,1970,2.0,B33,6,5,2,2,36.0,0
13613,2024-04-07,16,29,1970,4.0,P36,2,6,1,2,41.0,1
13614,2024-04-07,17,29,1970,4.0,P68,2,5,2,4,43.0,1
13615,2024-04-07,18,29,1970,1.0,A20,2,1,2,2,43.0,0
13616,2024-04-07,19,29,1970,1.0,A37,2,1,1,3,44.0,1
13617,2024-04-07,20,29,1970,1.0,A38,6,1,1,3,5.0,1
13618,2024-04-07,21,29,1970,1.0,A39,4,1,1,3,46.0,0
13619,2024-04-07,22,29,1970,2.0,B17,6,6,2,1,50.0,0
13620,2024-04-07,23,29,1970,2.0,B1,4,1,1,1,46.0,0
13621,2024-04-07,24,29,1970,2.0,B29,2,4,1,2,55.0,0
13622,2024-04-07,25,29,1970,2.0,B19,13,1,1,2,49.0,0
13623,2024-04-07,26,29,1970,2.0,B17,6,6,2,1,37.0,0
13624,2024-04-07,27,29,1970,2.0,B17,6,6,2,1,38.0,0
13625,2024-04-07,28,29,1970,2.0,B14,2,5,1,1,43.0,0
13626,2024-04-07,29,29,1970,2.0,B17,6,6,2,1,35.0,0
13627,2024-04-07,30,29,1970,2.0,B1,4,1,1,1,33.0,1
13628,2024-04-07,31,29,1970,2.0,B17,6,6,2,1,37.0,1
13629,2024-04-07,32,29,1970,2.0,B32,6,5,1,2,42.0,0
13630,2024-04-07,33,29,1970,2.0,B1,4,1,1,1,42.0,0
13631,2024-04-07,34,29,1970,2.0,B24,11,2,1,2,56.0,1
13632,2024-04-07,35,29,1970,2.0,B12,2,4,1,1,39.0,0
13633,2024-04-07,36,29,1970,2.0,B14,2,5,1,1,53.0,0
13634,2024-04-07,37,29,1970,2.0,B17,6,6,2,1,48.0,0
13635,2024-04-07,38,29,1970,2.0,B16,12,6,1,1,50.0,0
13636,2024-04-07,39,29,1970,2.0,B4,10,2,1,1,46.0,0
13637,2024-04-07,40,29,1970,2.0,B3,12,1,1,1,46.0,1
13638,2024-04-07,41,29,1970,2.0,,9,5,1,1,35.0,0
13639,2024-04-07,42,29,1970,2.0,B29,2,4,1,2,55.0,0
13640,2024-04-07,43,29,1970,3.0,C51,6,5,1,3,20.0,0
13641,2024-04-07,44,29,1970,2.0,B1,4,1,1,1,46.0,1
13642,2024-04-07,45,29,1970,2.0,B32,6,5,1,2,35.0,0
13643,2024-04-07,46,29,1970,2.0,B17,6,6,2,1,37.0,0
13644,2024-04-07,47,29,1970,2.0,B1,4,1,1,1,47.0,1
13645,2024-04-07,48,29,1970,2.0,B32,6,5,1,2,38.0,0
13646,2024-04-07,49,29,1970,2.0,B29,2,4,1,2,44.0,1
13647,2024-04-07,50,29,1970,2.0,B29,2,4,1,2,57.0,0
13648,2024-04-07,51,29,1970,2.0,B29,2,4,1,2,44.0,0
13649,2024-04-07,52,29,1970,2.0,B29,2,4,1,2,58.0,0
13650,2024-04-07,1,29,1971,2.0,B29,2,4,1,2,44.0,0
13651,2024-04-07,2,29,1971,2.0,B29,2,4,1,2,39.0,1
13652,2024-04-07,3,29,1971,2.0,B29,2,4,1,2,69.0,1
13653,2024-04-07,4,29,1971,2.0,B29,2,4,1,2,58.0,1
13654,2024-04-07,5,29,1971,2.0,B29,2,4,1,2,50.0,0
13655,2024-04-07,1,29,1972,2.0,B10,2,4,1,1,67.0,0
13656,2024-04-07,2,29,1972,2.0,B13,12,5,2,1,51.0,0
13657,2024-04-07,3,29,1972,2.0,B12,2,4,1,1,48.0,1
13658,2024-04-07,4,29,1972,2.0,B11,2,4,1,1,5.0,0
13659,2024-04-07,1,29,1973,1.0,A4,3,2,2,1,29.0,1
13660,2024-04-07,2,29,1973,4.0,P3,2,1,1,1,47.0,1
13661,2024-04-07,3,29,1973,4.0,P29,5,4,2,2,32.0,1
13662,2024-04-07,4,29,1973,4.0,P82,6,4,2,5,46.0,0
13663,2024-04-07,5,29,1973,3.0,C55,13,1,1,4,52.0,0
13664,2024-04-07,1,29,1974,1.0,A15,14,5,2,1,33.0,0
13665,2024-04-07,2,29,1974,1.0,A4,3,2,2,1,46.0,0
13666,2024-04-07,3,29,1974,1.0,A26,2,3,1,2,44.0,1
13667,2024-04-07,4,29,1974,2.0,B16,12,6,1,1,47.0,0
13668,2024-04-07,1,29,1975,4.0,,9,5,1,2,32.0,0
13669,2024-04-07,1,29,1976,1.0,A17,2,6,1,1,44.0,0
13670,2024-04-07,2,29,1976,3.0,C19,12,1,1,2,53.0,0
13671,2024-04-07,3,29,1976,3.0,C59,5,2,2,4,41.0,0
13672,2024-04-07,4,29,1976,2.0,B16,12,6,1,1,44.0,0
13673,2024-04-07,5,29,1976,2.0,B21,12,1,1,2,61.0,0
13674,2024-04-07,6,29,1976,2.0,B22,2,2,1,2,56.0,1
13675,2024-04-07,7,29,1976,4.0,P47,14,4,1,3,34.0,1
13676,2024-04-07,8,29,1976,1.0,A17,2,6,1,1,58.0,0
13677,2024-04-07,9,29,1976,3.0,C19,12,1,1,2,47.0,0
13678,2024-04-07,1,29,1977,3.0,C6,6,2,1,1,42.0,0
13679,2024-04-07,2,29,1977,3.0,C1,4,1,2,1,29.0,0
13680,2024-04-07,3,29,1977,3.0,C22,11,2,2,2,50.0,1
13681,2024-04-07,4,29,1977,3.0,C22,11,2,2,2,41.0,1
13682,2024-04-07,5,29,1977,1.0,A2,3,1,1,1,46.0,1
13683,2024-04-07,1,29,1978,1.0,A1,8,1,1,1,31.0,0
13684,2024-04-07,2,29,1978,1.0,A15,14,5,2,1,41.0,0
13685,2024-04-07,3,29,1978,1.0,A16,1,6,1,1,40.0,0
13686,2024-04-07,4,29,1978,1.0,A13,1,5,1,1,35.0,0
13687,2024-04-07,5,29,1978,1.0,A11,3,4,1,1,59.0,0
13688,2024-04-07,6,29,1978,1.0,A12,2,4,1,1,45.0,0
13689,2024-04-07,1,29,1979,4.0,,9,5,1,2,52.0,1
13690,2024-04-07,2,29,1979,4.0,P44,11,3,2,3,33.0,0
13691,2024-04-07,3,29,1979,4.0,P70,6,6,2,4,47.0,1
13692,2024-04-07,1,29,1980,2.0,B17,6,6,2,1,3.0,0
13693,2024-04-07,2,29,1980,2.0,B16,12,6,1,1,40.0,0
13694,2024-04-07,3,29,1980,2.0,B3,12,1,1,1,43.0,0
13695,2024-04-07,4,29,1980,2.0,B7,6,3,1,1,39.0,0
13696,2024-04-07,5,29,1980,2.0,B2,3,1,2,1,56.0,0
13697,2024-04-07,1,29,1981,2.0,B10,2,4,1,1,59.0,1
13698,2024-04-07,2,29,1981,2.0,,9,5,1,2,56.0,0
13699,2024-04-07,3,29,1981,2.0,B32,6,5,1,2,38.0,0
13700,2024-04-07,4,29,1981,2.0,B26,13,3,1,2,48.0,0
13701,2024-04-07,1,29,1982,1.0,A17,2,6,1,1,56.0,1
13702,2024-04-07,1,29,1983,2.0,B30,9,4,1,2,49.0,0
13703,2024-04-07,2,29,1983,1.0,A6,3,2,1,1,41.0,1
13704,2024-04-07,3,29,1983,1.0,A6,3,2,1,1,40.0,1
13705,2024-04-07,4,29,1983,2.0,,9,4,1,2,55.0,0
13706,2024-04-07,1,29,1984,2.0,B19,13,1,1,2,45.0,0
13707,2024-04-07,1,29,1985,2.0,B4,10,2,1,1,59.0,1
13708,2024-04-07,2,29,1985,2.0,B12,2,4,1,1,37.0,1
13709,2024-04-07,1,29,1986,4.0,P16,7,6,1,1,41.0,1
13710,2024-04-07,2,29,1986,1.0,A5,3,2,1,1,47.0,0
13711,2024-04-07,1,29,1987,1.0,A17,2,6,1,1,49.0,0
13712,2024-04-07,2,29,1987,1.0,A17,2,6,1,1,55.0,0
13713,2024-04-07,3,29,1987,3.0,C17,14,6,1,1,42.0,1
13714,2024-04-07,4,29,1987,4.0,P15,4,5,2,1,48.0,0
13715,2024-04-07,5,29,1987,4.0,P56,2,1,1,4,37.0,1
13716,2024-04-07,6,29,1987,4.0,P56,2,1,1,4,44.0,1
13717,2024-04-07,1,29,1988,3.0,C12,14,4,1,1,40.0,1
13718,2024-04-07,2,29,1988,3.0,C17,14,6,1,1,40.0,1
13719,2024-04-07,3,29,1988,3.0,C1,4,1,2,1,49.0,0
13720,2024-04-07,4,29,1988,3.0,C2,12,1,1,1,48.0,1
13721,2024-04-07,5,29,1988,3.0,,9,5,1,1,46.0,0
13722,2024-04-07,6,29,1988,3.0,C11,7,4,1,1,33.0,1
13723,2024-04-07,7,29,1988,3.0,,9,5,1,1,35.0,0
13724,2024-04-07,8,29,1988,3.0,,9,6,1,1,59.0,0
13725,2024-04-07,9,29,1988,3.0,C19,12,1,1,2,45.0,0
13726,2024-04-07,10,29,1988,3.0,C28,2,4,2,2,42.0,0
13727,2024-04-07,11,29,1988,3.0,C44,14,3,1,3,44.0,1
13728,2024-04-07,12,29,1988,3.0,C45,11,3,1,3,40.0,1
13729,2024-04-07,13,29,1988,3.0,C46,2,4,1,3,40.0,1
13730,2024-04-07,14,29,1988,3.0,C53,14,6,1,3,35.0,0
13731,2024-04-07,15,29,1988,3.0,C38,13,1,1,3,36.0,0
13732,2024-04-07,16,29,1988,4.0,P39,14,1,1,3,49.0,0
13733,2024-04-07,17,29,1988,4.0,P51,9,5,1,3,33.0,0
13734,2024-04-07,18,29,1988,2.0,B10,2,4,1,1,55.0,1
13735,2024-04-07,19,29,1988,2.0,B13,12,5,2,1,41.0,0
13736,2024-04-07,20,29,1988,2.0,,9,5,1,1,35.0,0
13737,2024-04-07,21,29,1988,2.0,B12,2,4,1,1,44.0,0
13738,2024-04-07,22,29,1988,2.0,B19,13,1,1,2,35.0,0
13739,2024-04-07,1,29,1989,2.0,B26,13,3,1,2,46.0,1
13740,2024-04-07,2,29,1989,2.0,B34,2,6,1,2,39.0,0
13741,2024-04-07,3,29,1989,2.0,B1,4,1,1,1,59.0,0
13742,2024-04-07,4,29,1989,2.0,B4,10,2,1,1,61.0,0
13743,2024-04-07,5,29,1989,1.0,A10,3,4,1,1,50.0,0
13744,2024-04-07,6,29,1989,1.0,A12,2,4,1,1,38.0,0
13745,2024-04-07,7,29,1989,1.0,A33,1,5,1,2,46.0,0
13746,2024-04-07,8,29,1989,3.0,C5,11,2,1,1,44.0,0
13747,2024-04-07,9,29,1989,3.0,C16,13,6,1,1,29.0,0
13748,2024-04-07,10,29,1989,3.0,C27,11,3,1,2,45.0,0
13749,2024-04-07,11,29,1989,3.0,C40,14,2,2,3,31.0,0
13750,2024-04-07,12,29,1989,3.0,C55,13,1,1,4,41.0,0
13751,2024-04-07,13,29,1989,4.0,P26,4,3,1,2,44.0,0
13752,2024-04-07,14,29,1989,4.0,P40,4,2,1,3,49.0,0
13753,2024-04-07,15,29,1989,4.0,,9,4,2,3,42.0,0
13754,2024-04-07,16,29,1989,3.0,C15,6,5,1,1,41.0,0
13755,2024-04-07,17,29,1989,3.0,C16,13,6,1,1,32.0,0
13756,2024-04-07,1,29,1990,4.0,P18,2,6,1,1,36.0,1
13757,2024-04-07,2,29,1990,4.0,P18,2,6,1,1,29.0,1
13758,2024-04-07,1,29,1991,4.0,P1,3,1,1,1,37.0,1
13759,2024-04-07,2,29,1991,1.0,A40,4,2,2,3,40.0,1
13760,2024-04-07,3,29,1991,1.0,A41,4,2,1,3,39.0,0
13761,2024-04-07,4,29,1991,1.0,A39,4,1,1,3,43.0,1
13762,2024-04-07,5,29,1991,3.0,C57,5,1,2,4,42.0,0
13763,2024-04-07,1,29,1992,2.0,B33,6,5,2,2,47.0,0
13764,2024-04-07,2,29,1992,2.0,B29,2,4,1,2,55.0,0
13765,2024-04-07,3,29,1992,2.0,B1,4,1,1,1,54.0,0
13766,2024-04-07,1,29,1993,1.0,A7,3,3,1,1,42.0,0
13767,2024-04-07,2,29,1993,2.0,B9,1,3,1,1,64.0,0
13768,2024-04-07,1,29,1994,1.0,A10,3,4,1,1,54.0,0
13769,2024-04-07,2,29,1994,1.0,A11,3,4,1,1,58.0,0
13770,2024-04-07,3,29,1994,1.0,A11,3,4,1,1,41.0,1
13771,2024-04-07,4,29,1994,1.0,A4,3,2,2,1,53.0,1
13772,2024-04-07,5,29,1994,1.0,A18,4,6,1,1,33.0,0
13773,2024-04-07,6,29,1994,1.0,A22,4,2,1,2,60.0,0
13774,2024-04-07,7,29,1994,1.0,A34,2,6,1,2,36.0,0
13775,2024-04-07,8,29,1994,1.0,A32,2,5,1,2,43.0,0
13776,2024-04-07,9,29,1994,1.0,A39,4,1,1,3,36.0,0
13777,2024-04-07,10,29,1994,1.0,A37,2,1,1,3,52.0,0
13778,2024-04-07,11,29,1994,1.0,A43,2,3,1,3,53.0,0
13779,2024-04-07,12,29,1994,4.0,P3,2,1,1,1,41.0,0
13780,2024-04-07,13,29,1994,4.0,P10,4,4,2,1,54.0,1
13781,2024-04-07,14,29,1994,4.0,P23,6,2,2,2,34.0,0
13782,2024-04-07,15,29,1994,4.0,P30,4,4,1,2,39.0,1
13783,2024-04-07,16,29,1994,4.0,P76,2,2,2,5,30.0,0
13784,2024-04-07,1,29,1995,1.0,A31,6,5,2,2,53.0,0
13785,2024-04-07,2,29,1995,1.0,A29,2,4,1,2,48.0,0
13786,2024-04-07,3,29,1995,1.0,A38,6,1,1,3,48.0,1
13787,2024-04-07,4,29,1995,3.0,C30,2,4,2,2,39.0,1
13788,2024-04-07,5,29,1995,4.0,P1,3,1,1,1,38.0,1
13789,2024-04-07,6,29,1995,4.0,P12,4,4,1,1,32.0,0
13790,2024-04-07,7,29,1995,4.0,P51,9,5,1,3,45.0,1
13791,2024-04-07,8,29,1995,4.0,,9,4,2,3,42.0,0
13792,2024-04-07,9,29,1995,4.0,,9,2,2,4,41.0,0
13793,2024-04-07,10,29,1995,4.0,P78,14,2,2,5,55.0,0
13794,2024-04-07,11,29,1995,4.0,P75,7,1,1,5,34.0,1
13795,2024-04-07,12,29,1995,4.0,P65,9,4,2,4,45.0,0
13796,2024-04-07,13,29,1995,4.0,P51,9,5,1,3,43.0,0
13797,2024-04-07,14,29,1995,4.0,P1,3,1,1,1,42.0,1
13798,2024-04-07,15,29,1995,4.0,P48,9,4,2,3,54.0,0
13799,2024-04-07,16,29,1995,1.0,A4,3,2,2,1,43.0,1
13800,2024-04-07,17,29,1995,1.0,A5,3,2,1,1,45.0,1
13801,2024-04-07,18,29,1995,4.0,P1,3,1,1,1,49.0,1
13802,2024-04-07,19,29,1995,3.0,C1,4,1,2,1,39.0,0
13803,2024-04-07,20,29,1995,4.0,P75,7,1,1,5,40.0,0
13804,2024-04-07,21,29,1995,4.0,P1,3,1,1,1,42.0,1
13805,2024-04-07,22,29,1995,1.0,A6,3,2,1,1,42.0,1
13806,2024-04-07,23,29,1995,1.0,A9,3,3,1,1,51.0,1
13807,2024-04-07,24,29,1995,1.0,A11,3,4,1,1,56.0,1
13808,2024-04-07,1,24,1996,1.0,A6,3,2,1,1,43.0,1
13809,2024-04-07,1,24,1997,3.0,C45,11,3,1,3,42.0,0
13810,2024-04-07,2,24,1997,2.0,B3,12,1,1,1,44.0,0
13811,2024-04-07,3,24,1997,2.0,B4,10,2,1,1,43.0,0
13812,2024-04-07,4,24,1997,2.0,B4,10,2,1,1,56.0,0
13813,2024-04-07,5,24,1997,2.0,B2,3,1,2,1,56.0,1
13814,2024-04-07,6,24,1997,4.0,P8,2,3,1,1,46.0,1
13815,2024-04-07,7,24,1997,4.0,P77,7,2,1,5,45.0,0
13816,2024-04-07,1,34,1998,3.0,C29,6,4,2,2,53.0,1
13817,2024-04-07,2,34,1998,3.0,C5,11,2,1,1,49.0,0
13818,2024-04-07,3,34,1998,3.0,C34,7,6,1,2,38.0,1
13819,2024-04-07,4,34,1998,3.0,C41,13,2,1,3,34.0,0
13820,2024-04-07,5,34,1998,3.0,C28,2,4,2,2,46.0,1
13821,2024-04-07,1,29,1999,4.0,P11,4,4,2,1,49.0,1
13822,2024-04-07,2,29,1999,1.0,A18,4,6,1,1,37.0,0
13823,2024-04-07,3,29,1999,1.0,A29,2,4,1,2,47.0,1
13824,2024-04-07,4,29,1999,1.0,A20,2,1,2,2,38.0,0
13825,2024-04-07,5,29,1999,1.0,A37,2,1,1,3,60.0,1
13826,2024-04-07,1,29,2000,4.0,P15,4,5,2,1,41.0,0
13827,2024-04-07,2,29,2000,4.0,P16,7,6,1,1,42.0,0
13828,2024-04-07,3,29,2000,2.0,B5,14,2,2,1,55.0,0
13829,2024-04-07,4,29,2000,2.0,B2,3,1,2,1,51.0,1
13830,2024-04-07,5,29,2000,3.0,C34,7,6,1,2,45.0,1
13831,2024-04-07,6,29,2000,3.0,C49,4,5,2,3,35.0,0
13832,2024-04-07,7,29,2000,3.0,C34,7,6,1,2,43.0,0
13833,2024-04-07,1,29,2001,1.0,A17,2,6,1,1,56.0,1
13834,2024-04-07,2,29,2001,1.0,A30,6,4,1,2,41.0,0
13835,2024-04-07,3,29,2001,1.0,A39,4,1,1,3,45.0,1
13836,2024-04-07,4,29,2001,1.0,A40,4,2,2,3,43.0,1
13837,2024-04-07,5,29,2001,1.0,A43,2,3,1,3,52.0,0
13838,2024-04-07,1,29,2002,1.0,A19,12,1,2,2,32.0,0
13839,2024-04-07,1,29,2003,3.0,C24,12,2,1,2,34.0,0
13840,2024-04-07,1,29,2004,4.0,P61,1,3,2,4,37.0,0
13841,2024-04-07,2,29,2004,4.0,P59,2,2,2,4,39.0,0
13842,2024-04-07,1,29,2005,3.0,C1,4,1,2,1,31.0,1
13843,2024-04-07,2,29,2005,3.0,C2,12,1,1,1,44.0,0
13844,2024-04-07,3,29,2005,3.0,C3,6,1,2,1,42.0,1
13845,2024-04-07,1,29,2006,1.0,A17,2,6,1,1,61.0,0
13846,2024-04-07,2,29,2006,3.0,C40,14,2,2,3,33.0,0
13847,2024-04-07,3,29,2006,3.0,C44,14,3,1,3,50.0,1
13848,2024-04-07,4,29,2006,4.0,P5,3,2,1,1,28.0,1
13849,2024-04-07,5,29,2006,4.0,P43,7,3,2,3,50.0,1
13850,2024-04-07,6,29,2006,4.0,P72,14,6,1,4,51.0,1
13851,2024-04-07,7,29,2006,4.0,P73,11,1,2,5,42.0,0
13852,2024-04-07,1,29,2007,1.0,A2,3,1,1,1,43.0,1
13853,2024-04-07,2,29,2007,1.0,A4,3,2,2,1,1.0,0
13854,2024-04-07,3,29,2007,1.0,A5,3,2,1,1,39.0,1
13855,2024-04-07,4,29,2007,1.0,A6,3,2,1,1,43.0,1
13856,2024-04-07,5,29,2007,1.0,A10,3,4,1,1,36.0,0
13857,2024-04-07,6,29,2007,1.0,A11,3,4,1,1,38.0,1
13858,2024-04-07,7,29,2007,1.0,A12,2,4,1,1,36.0,1
13859,2024-04-07,8,29,2007,1.0,A13,1,5,1,1,43.0,1
13860,2024-04-07,9,29,2007,1.0,A17,2,6,1,1,56.0,0
13861,2024-04-07,10,29,2007,1.0,A16,1,6,1,1,48.0,0
13862,2024-04-07,11,29,2007,1.0,A16,1,6,1,1,45.0,0
13863,2024-04-07,12,29,2007,1.0,A21,1,1,1,2,43.0,0
13864,2024-04-07,13,29,2007,1.0,A27,3,3,1,2,53.0,0
13865,2024-04-07,14,29,2007,1.0,A33,1,5,1,2,40.0,0
13866,2024-04-07,15,29,2007,1.0,A41,4,2,1,3,49.0,1
13867,2024-04-07,16,29,2007,2.0,B4,10,2,1,1,42.0,0
13868,2024-04-07,17,29,2007,2.0,B6,2,2,1,1,48.0,0
13869,2024-04-07,18,29,2007,2.0,B13,12,5,2,1,59.0,0
13870,2024-04-07,19,29,2007,2.0,B16,12,6,1,1,50.0,0
13871,2024-04-07,20,29,2007,2.0,B25,6,3,1,2,39.0,0
13872,2024-04-07,21,29,2007,2.0,,9,5,1,2,45.0,0
13873,2024-04-07,22,29,2007,2.0,B33,6,5,2,2,44.0,0
13874,2024-04-07,23,29,2007,4.0,P3,2,1,1,1,56.0,0
13875,2024-04-07,24,29,2007,4.0,P4,4,2,1,1,48.0,0
13876,2024-04-07,25,29,2007,4.0,P7,4,3,2,1,36.0,1
13877,2024-04-07,26,29,2007,4.0,P11,4,4,2,1,40.0,0
13878,2024-04-07,27,29,2007,4.0,P26,4,3,1,2,10.0,0
13879,2024-04-07,28,29,2007,4.0,P23,6,2,2,2,1794.0,0
13880,2024-04-07,29,29,2007,4.0,P41,9,2,2,3,37.0,1
13881,2024-04-07,30,29,2007,4.0,,9,4,2,3,26.0,0
13882,2024-04-07,1,29,2008,2.0,B6,2,2,1,1,40.0,0
13883,2024-04-07,2,29,2008,2.0,B3,12,1,1,1,36.0,0
13884,2024-04-07,3,29,2008,2.0,,9,5,1,2,57.0,1
13885,2024-04-07,1,29,2009,1.0,A11,3,4,1,1,61.0,1
13886,2024-04-07,1,15,2010,1.0,A18,4,6,1,1,43.0,0
13887,2024-04-07,2,15,2010,1.0,A20,2,1,2,2,42.0,0
13888,2024-04-07,3,15,2010,1.0,A22,4,2,1,2,55.0,0
13889,2024-04-07,4,15,2010,1.0,A41,4,2,1,3,47.0,0
13890,2024-04-07,5,15,2010,1.0,A37,2,1,1,3,50.0,1
13891,2024-04-07,6,15,2010,2.0,B1,4,1,1,1,47.0,1
13892,2024-04-07,7,15,2010,3.0,C29,6,4,2,2,53.0,0
13893,2024-04-07,8,15,2010,3.0,C5,11,2,1,1,45.0,1
13894,2024-04-07,9,15,2010,3.0,C9,6,3,1,1,40.0,0
13895,2024-04-07,10,15,2010,4.0,P13,4,5,1,1,36.0,0
13896,2024-04-07,11,15,2010,4.0,P48,9,4,2,3,51.0,0
13897,2024-04-07,1,29,2011,2.0,B4,10,2,1,1,59.0,1
13898,2024-04-07,1,29,2012,1.0,A2,3,1,1,1,55.0,1
13899,2024-04-07,2,29,2012,1.0,A14,3,5,1,1,68.0,0
13900,2024-04-07,3,29,2012,1.0,A15,14,5,2,1,35.0,1
